Time,Channel A,Channel B
(ms),(mV),(mV)

28.93564830,0.00615157,0.30142710
28.96898430,0.02460630,0.20915350
29.00232030,0.03690945,0.11687990
29.03565630,0.04921259,0.01845472
29.06899230,0.06151574,-0.09227362
29.10232830,0.07997046,-0.25221450
29.13566430,0.09842519,-0.35679130
29.16900030,0.12303150,-0.46136810
29.20233630,0.12918310,-0.57824800
29.23567230,0.14763780,-0.64591530
29.26900830,0.15378940,-0.70743110
29.30234430,0.17839570,-0.71973420
29.33568030,0.19685040,-0.70743110
29.36901630,0.20915350,-0.67667320
29.40235230,0.22145670,-0.66437010
29.43568830,0.23991140,-0.63361220
29.46902430,0.25836610,-0.55979330
29.50236030,0.26451770,-0.47367120
29.53569630,0.28297240,-0.39985230
29.56903230,0.29527560,-0.36294290
29.60236830,0.30757870,-0.27682080
29.63570430,0.32603340,-0.16609250
29.66904030,0.34448820,-0.06766732
29.70237631,0.35679130,0.02460630
29.73571231,0.36294290,0.11072830
29.76904831,0.38139760,0.22760820
29.80238431,0.39370070,0.31373030
29.83572031,0.39985230,0.39985230
29.86905631,0.41215550,0.46751960
29.90239231,0.43061020,0.49212600
29.93572831,0.44291340,0.52288380
29.96906431,0.45521650,0.55364170
30.00240031,0.46751960,0.52903540
30.03573631,0.47982280,0.43676180
30.06907231,0.48597440,0.35063970
30.10240831,0.50442900,0.29527560
30.13574431,0.51673230,0.13533460
30.16908031,0.52903540,0.01230315
30.20241631,0.53518700,-0.07997046
30.23575231,0.54133860,-0.19685040
30.26908831,0.54749010,-0.31988190
30.30242431,0.55979330,-0.43061020
30.33576031,0.57209640,-0.49212600
30.36909631,0.57824800,-0.56594490
30.40243231,0.58439960,-0.56594490
30.43576831,0.59055110,-0.54749010
30.46910431,0.59670270,-0.51058070
30.50244031,0.59670270,-0.41215550
30.53577631,0.59670270,-0.27066930
30.56911231,0.60285430,-0.09842519
30.60244831,0.60900590,0.07997046
30.63578431,0.60900590,0.28297240
30.66912031,0.60900590,0.44291340
30.70245632,0.60900590,0.66437010
30.73579232,0.61515740,0.86737200
30.76912832,0.62130900,1.00885800
30.80246432,0.62130900,1.14419300
30.83580032,0.62130900,1.24261800
30.86913632,0.60900590,1.31028500
30.90247232,0.60900590,1.35949800
30.93580832,0.62130900,1.35334600
30.96914432,0.60900590,1.31028500
31.00248032,0.60900590,1.26722400
31.03581632,0.61515740,1.24261800
31.06915232,0.61515740,1.16264800
31.10248832,0.61515740,1.10113200
31.13582432,0.62130900,1.10113200
31.16916032,0.61515740,1.11343500
31.20249632,0.60285430,1.07037400
31.23583232,0.60285430,1.06422200
31.26916832,0.60285430,1.11343500
31.30250432,0.60285430,1.13804100
31.33584032,0.60285430,1.18110200
31.36917632,0.60285430,1.22416300
31.40251232,0.60285430,1.26722400
31.43584832,0.60900590,1.31643700
31.46918432,0.59670270,1.43331700
31.50252032,0.60285430,1.45177200
31.53585632,0.60285430,1.51943900
31.56919232,0.59670270,1.58710600
31.60252832,0.59055110,1.70398600
31.63586432,0.59670270,1.75935000
31.66920033,0.59055110,1.85777500
31.70253633,0.58439960,1.90698800
31.73587233,0.58439960,1.95004900
31.76920833,0.58439960,1.98080700
31.80254433,0.58439960,1.95620100
31.83588033,0.57824800,1.94389800
31.86921633,0.57824800,1.89468500
31.90255233,0.57824800,1.78395700
31.93588833,0.57209640,1.64862200
31.96922433,0.58439960,1.46407500
32.00256033,0.58439960,1.26107300
32.03589633,0.58439960,1.02116100
32.06923233,0.57824800,0.81200780
32.10256833,0.57824800,0.60900590
32.13590433,0.57824800,0.36909450
32.16924033,0.57209640,0.12918310
32.20257633,0.57824800,0.01230315
32.23591233,0.57824800,-0.10457680
32.26924833,0.57824800,-0.19685040
32.30258433,0.57824800,-0.24606300
32.33592033,0.58439960,-0.25836610
32.36925633,0.59670270,-0.25221450
32.40259233,0.59670270,-0.20915350
32.43592833,0.59670270,-0.14763780
32.46926433,0.61515740,-0.08612204
32.50260033,0.62130900,-0.01230315
32.53593633,0.62130900,0.04306102
32.56927233,0.62746060,0.14148620
32.60260833,0.63976370,0.19069880
32.63594434,0.63976370,0.20300200
32.66928034,0.63976370,0.19685040
32.70261634,0.64591530,0.19685040
32.73595234,0.65206690,0.15994090
32.76928834,0.65821850,0.11687990
32.80262434,0.67052160,0.11687990
32.83596034,0.68282480,0.00615157
32.86929634,0.69512790,-0.04306102
32.90263234,0.70743110,-0.12918310
32.93596834,0.71358260,-0.24606300
32.96930434,0.73203740,-0.30757870
33.00264034,0.73818890,-0.38754920
33.03597634,0.75049200,-0.42445860
33.06931234,0.76279520,-0.41830710
33.10264834,0.77509840,-0.39370070
33.13598434,0.78740150,-0.31988190
33.16932034,0.79355310,-0.20915350
33.20265634,0.79970470,-0.08612204
33.23599234,0.80585630,0.10457680
33.26932834,0.82431100,0.28912400
33.30266434,0.84276570,0.51673230
33.33600034,0.86122040,0.73818890
33.36933634,0.87352360,0.96579720
33.40267234,0.87967510,1.13189000
33.43600834,0.89197830,1.32258800
33.46934434,0.89812980,1.42716500
33.50268034,0.91043300,1.52559000
33.53601634,0.92273620,1.59940900
33.56935234,0.93503930,1.59940900
33.60268835,0.93503930,1.53174200
33.63602435,0.94734250,1.44562000
33.66936035,0.95964560,1.35949800
33.70269635,0.96579720,1.26107300
33.73603235,0.98425190,1.14419300
33.76936835,0.99040350,1.03346500
33.80270435,1.00270700,0.94119090
33.83604035,1.01501000,0.91043300
33.86937635,1.03346500,0.83046260
33.90271235,1.03961600,0.80585630
33.93604835,1.05807100,0.86737200
33.96938435,1.05807100,0.88582670
34.00272035,1.07037400,0.99655500
34.03605635,1.07652500,1.07652500
34.06939235,1.07652500,1.14419300
34.10272835,1.08267700,1.18725400
34.13606435,1.09498000,1.23646700
34.16940035,1.10113200,1.31028500
34.20273635,1.10728300,1.31643700
34.23607235,1.11343500,1.24877000
34.26940835,1.11958700,1.20570900
34.30274435,1.11958700,1.06422200
34.33608035,1.13189000,0.94734250
34.36941635,1.13189000,0.80585630
34.40275235,1.13804100,0.68282480
34.43608835,1.13189000,0.56594490
34.46942435,1.14419300,0.46751960
34.50276035,1.15034400,0.44291340
34.53609635,1.15649600,0.41215550
34.56943236,1.15649600,0.44906490
34.60276836,1.16264800,0.51058070
34.63610436,1.16264800,0.64591530
34.66944036,1.15649600,0.80585630
34.70277636,1.15649600,0.92888770
34.73611236,1.15649600,1.07037400
34.76944836,1.16264800,1.21186000
34.80278436,1.16264800,1.26107300
34.83612036,1.16264800,1.27337600
34.86945636,1.15649600,1.30413400
34.90279236,1.15649600,1.29183100
34.93612836,1.16264800,1.15034400
34.96946436,1.16264800,1.02116100
35.00280036,1.15649600,0.83661410
35.03613636,1.15649600,0.67052160
35.06947236,1.16879900,0.49212600
35.10280836,1.16879900,0.33833660
35.13614436,1.17495100,0.19069880
35.16948036,1.17495100,0.03690945
35.20281636,1.16879900,-0.09842519
35.23615236,1.16879900,-0.17839570
35.26948836,1.16264800,-0.25836610
35.30282436,1.16264800,-0.23991140
35.33616036,1.17495100,-0.23375980
35.36949636,1.16879900,-0.17839570
35.40283236,1.16264800,-0.09842519
35.43616836,1.16879900,0.01230315
35.46950436,1.16264800,0.14763780
35.50284036,1.16264800,0.28912400
35.53617636,1.16879900,0.46136810
35.56951237,1.17495100,0.61515740
35.60284837,1.18110200,0.76894680
35.63618437,1.18725400,0.89812980
35.66952037,1.18725400,0.97194880
35.70285637,1.19340500,1.01501000
35.73619237,1.19955700,1.07037400
35.76952837,1.20570900,1.06422200
35.80286437,1.20570900,1.05191900
35.83620037,1.21186000,1.00885800
35.86953637,1.20570900,0.87967510
35.90287237,1.20570900,0.67667320
35.93620837,1.23031500,0.52903540
35.96954437,1.23031500,0.35679130
36.00288037,1.24261800,0.15378940
36.03621637,1.24877000,-0.07381889
36.06955237,1.25492100,-0.25221450
36.10288837,1.27337600,-0.43061020
36.13622437,1.27337600,-0.57824800
36.16956037,1.27952700,-0.73818890
36.20289637,1.29183100,-0.86122040
36.23623237,1.30413400,-0.92888770
36.26956837,1.31643700,-0.94734250
36.30290437,1.32874000,-0.92273620
36.33624037,1.33489200,-0.87352360
36.36957637,1.34719500,-0.73818890
36.40291237,1.36565000,-0.60285430
36.43624837,1.37795300,-0.36909450
36.46958437,1.39640700,-0.09227362
36.50292037,1.40255900,0.15994090
36.53625638,1.42716500,0.45521650
36.56959238,1.43946800,0.68282480
36.60292838,1.44562000,0.93503930
36.63626438,1.46407500,1.13189000
36.66960038,1.47637800,1.31028500
36.70293638,1.48868100,1.49483300
36.73627238,1.50098400,1.56250000
36.76960838,1.52559000,1.64862200
36.80294438,1.54404500,1.63631900
36.83628038,1.55634800,1.62401600
36.86961638,1.56865100,1.59325800
36.90295238,1.58095500,1.56865100
36.93628838,1.59325800,1.50713600
36.96962438,1.60556100,1.42101400
37.00296038,1.62401600,1.39025600
37.03629638,1.63631900,1.35334600
37.06963238,1.64862200,1.30413400
37.10296838,1.65477300,1.25492100
37.13630438,1.67938000,1.21186000
37.16964038,1.69168300,1.15034400
37.20297638,1.69783400,1.13804100
37.23631238,1.71013800,1.10113200
37.26964838,1.72244100,1.03961600
37.30298438,1.73474400,0.97194880
37.33632038,1.74704700,0.92273620
37.36965638,1.75935000,0.82431100
37.40299238,1.77165300,0.80585630
37.43632838,1.78395700,0.73203740
37.46966438,1.77780500,0.66437010
37.50300039,1.79010800,0.62746060
37.53633639,1.79010800,0.57209640
37.56967239,1.80241100,0.52903540
37.60300839,1.80241100,0.48597440
37.63634439,1.82086600,0.46751960
37.66968039,1.82086600,0.45521650
37.70301639,1.82086600,0.39370070
37.73635239,1.82086600,0.36909450
37.76968839,1.81471400,0.30757870
37.80302439,1.82086600,0.32603340
37.83636039,1.82701800,0.30757870
37.86969639,1.83316900,0.31373030
37.90303239,1.82086600,0.30757870
37.93636839,1.80856300,0.31373030
37.96970439,1.80856300,0.38754920
38.00304039,1.80241100,0.41830710
38.03637639,1.79626000,0.44291340
38.06971239,1.79010800,0.48597440
38.10304839,1.78395700,0.50442900
38.13638439,1.76550200,0.48597440
38.16972039,1.74089600,0.46751960
38.20305639,1.74089600,0.41215550
38.23639239,1.72859200,0.30757870
38.26972839,1.72244100,0.19685040
38.30306439,1.71013800,0.07381889
38.33640039,1.69783400,-0.13533460
38.36973639,1.66707700,-0.29527560
38.40307239,1.64862200,-0.47982280
38.43640839,1.63016700,-0.67667320
38.46974440,1.60556100,-0.81200780
38.50308040,1.58095500,-0.94119090
38.53641640,1.55019700,-0.99655500
38.56975240,1.53174200,-0.99040350
38.60308840,1.50098400,-0.90428140
38.63642440,1.48868100,-0.78740150
38.66976040,1.45792300,-0.61515740
38.70309640,1.43946800,-0.36294290
38.73643240,1.41486200,-0.11687990
38.76976840,1.38410400,0.20915350
38.80310440,1.35949800,0.51058070
38.83644040,1.32874000,0.83046260
38.86977640,1.29798200,1.13189000
38.90311240,1.26107300,1.42101400
38.93644840,1.23031500,1.66092500
38.96978440,1.19955700,1.88238200
39.00312040,1.17495100,2.01771600
39.03645640,1.14419300,2.07308100
39.06979240,1.10728300,2.09768700
39.10312840,1.06422200,2.04232300
39.13646440,1.03961600,1.94389800
39.16980040,1.00885800,1.78395700
39.20313640,0.97194880,1.58710600
39.23647240,0.93503930,1.35949800
39.26980840,0.89812980,1.12573800
39.30314440,0.86122040,0.89197830
39.33648040,0.81815940,0.66437010
39.36981640,0.77509840,0.44906490
39.40315240,0.72588580,0.23375980
39.43648841,0.68897630,0.12918310
39.46982441,0.64591530,-0.00615157
39.50316041,0.59670270,-0.06766732
39.53649641,0.55979330,-0.13533460
39.56983241,0.51673230,-0.13533460
39.60316841,0.47982280,-0.15994090
39.63650441,0.44291340,-0.15994090
39.66984041,0.41830710,-0.14763780
39.70317641,0.36294290,-0.15994090
39.73651241,0.33218500,-0.12303150
39.76984841,0.29527560,-0.15378940
39.80318441,0.24606300,-0.16609250
39.83652041,0.20300200,-0.21530510
39.86985641,0.17224410,-0.24606300
39.90319241,0.12918310,-0.29527560
39.93652841,0.08612204,-0.27066930
39.96986441,0.04921259,-0.33218500
40.00320041,0.01845472,-0.38139760
40.03653641,-0.03075787,-0.35063970
40.06987241,-0.06151574,-0.38139760
40.10320841,-0.09842519,-0.39370070
40.13654441,-0.13533460,-0.41215550
40.16988041,-0.17224410,-0.43061020
40.20321641,-0.20915350,-0.47982280
40.23655241,-0.24606300,-0.52288380
40.26988841,-0.27682080,-0.59670270
40.30322441,-0.31373030,-0.68897630
40.33656041,-0.34448820,-0.78740150
40.36989641,-0.38139760,-0.90428140
40.40323241,-0.41215550,-1.00270700
40.43656842,-0.44291340,-1.15649600
40.46990442,-0.47982280,-1.27337600
40.50324042,-0.51058070,-1.39640700
40.53657642,-0.53518700,-1.48253000
40.56991242,-0.55364170,-1.56250000
40.60324842,-0.58439960,-1.60556100
40.63658442,-0.60900590,-1.63631900
40.66992042,-0.64591530,-1.68553100
40.70325642,-0.67052160,-1.69783400
40.73659242,-0.69512790,-1.67938000
40.76992842,-0.71358260,-1.66707700
40.80326442,-0.73818890,-1.63631900
40.83660042,-0.75664370,-1.60556100
40.86993642,-0.76894680,-1.58095500
40.90327242,-0.79355310,-1.50713600
40.93660842,-0.80585630,-1.45792300
40.96994442,-0.81815940,-1.38410400
41.00328042,-0.83046260,-1.25492100
41.03661642,-0.83046260,-1.16879900
41.06995242,-0.84276570,-1.05807100
41.10328842,-0.86122040,-0.92273620
41.13662442,-0.86737200,-0.75049200
41.16996042,-0.87967510,-0.54133860
41.20329642,-0.89197830,-0.31988190
41.23663242,-0.90428140,-0.09227362
41.26996842,-0.91658460,0.14763780
41.30330442,-0.91658460,0.36294290
41.33664042,-0.92273620,0.56594490
41.36997642,-0.91658460,0.71358260
41.40331243,-0.91658460,0.83661410
41.43664843,-0.91043300,0.92888770
41.46998443,-0.90428140,0.99040350
41.50332043,-0.91043300,1.00270700
41.53665643,-0.89197830,0.97810030
41.56999243,-0.88582670,0.90428140
41.60332843,-0.87352360,0.78124990
41.63666443,-0.86122040,0.63361220
41.67000043,-0.85506890,0.51058070
41.70333643,-0.83661410,0.37524600
41.73667243,-0.82431100,0.17839570
41.77000843,-0.81815940,0.03690945
41.80334443,-0.80585630,-0.12303150
41.83668043,-0.78740150,-0.25836610
41.87001643,-0.76894680,-0.39370070
41.90335243,-0.75049200,-0.54133860
41.93668843,-0.72588580,-0.69512790
41.97002443,-0.70743110,-0.84276570
42.00336043,-0.68282480,-1.01501000
42.03669643,-0.66437010,-1.14419300
42.07003243,-0.63976370,-1.26107300
42.10336843,-0.62130900,-1.38410400
42.13670443,-0.59670270,-1.50098400
42.17004043,-0.56594490,-1.55634800
42.20337643,-0.54133860,-1.57480300
42.23671243,-0.51673230,-1.54404500
42.27004843,-0.48597440,-1.55019700
42.30338443,-0.44906490,-1.50098400
42.33672043,-0.42445860,-1.39025600
42.37005644,-0.39985230,-1.23031500
42.40339244,-0.36909450,-1.07037400
42.43672844,-0.34448820,-0.92273620
42.47006444,-0.30757870,-0.78740150
42.50340044,-0.27682080,-0.63361220
42.53673644,-0.24606300,-0.48597440
42.57007244,-0.21530510,-0.34448820
42.60340844,-0.17839570,-0.18454720
42.63674444,-0.15378940,-0.05536417
42.67008044,-0.12303150,0.01845472
42.70341644,-0.10457680,0.11072830
42.73675244,-0.07381889,0.19069880
42.77008844,-0.04306102,0.25836610
42.80342444,-0.00615157,0.33218500
42.83676044,0.01845472,0.41215550
42.87009644,0.03690945,0.44906490
42.90343244,0.06766732,0.52903540
42.93676844,0.09227362,0.56594490
42.97010444,0.12918310,0.59670270
43.00344044,0.14763780,0.65206690
43.03677644,0.17839570,0.65206690
43.07011244,0.20300200,0.60900590
43.10344844,0.23991140,0.58439960
43.13678444,0.26451770,0.56594490
43.17012044,0.28297240,0.48597440
43.20345644,0.30142710,0.41215550
43.23679244,0.32603340,0.30757870
43.27012844,0.35063970,0.23375980
43.30346444,0.37524600,0.17839570
43.33680045,0.39370070,0.07381889
43.37013645,0.40600390,-0.00615157
43.40347245,0.42445860,-0.06766732
43.43680845,0.43676180,-0.07381889
43.47014445,0.45521650,-0.06151574
43.50348045,0.47367120,-0.04306102
43.53681645,0.49212600,0.01230315
43.57015245,0.50442900,0.03690945
43.60348845,0.51058070,0.08612204
43.63682445,0.52903540,0.08612204
43.67016045,0.52903540,0.11072830
43.70349645,0.54749010,0.05536417
43.73683245,0.55979330,0.01230315
43.77016845,0.55979330,-0.06766732
43.80350445,0.57209640,-0.17839570
43.83684045,0.57209640,-0.30142710
43.87017645,0.56594490,-0.44291340
43.90351245,0.57824800,-0.59670270
43.93684845,0.58439960,-0.71973420
43.97018445,0.58439960,-0.83661410
44.00352045,0.58439960,-0.92273620
44.03685645,0.59055110,-1.00885800
44.07019245,0.59055110,-0.99655500
44.10352845,0.59055110,-0.97194880
44.13686445,0.58439960,-0.94734250
44.17020045,0.58439960,-0.88582670
44.20353645,0.57824800,-0.83046260
44.23687245,0.57209640,-0.76279520
44.27020845,0.55979330,-0.72588580
44.30354446,0.55979330,-0.70127950
44.33688046,0.55364170,-0.66437010
44.37021646,0.55364170,-0.65206690
44.40355246,0.54133860,-0.67052160
44.43688846,0.53518700,-0.67667320
44.47022446,0.52903540,-0.65821850
44.50356046,0.52288380,-0.66437010
44.53689646,0.51058070,-0.66437010
44.57023246,0.49827750,-0.62746060
44.60356846,0.48597440,-0.62130900
44.63690446,0.47367120,-0.56594490
44.67024046,0.46136810,-0.46751960
44.70357646,0.44906490,-0.37524600
44.73691246,0.44291340,-0.28297240
44.77024846,0.42445860,-0.17839570
44.80358446,0.41215550,-0.12918310
44.83692046,0.40600390,-0.03075787
44.87025646,0.39370070,0.08612204
44.90359246,0.38754920,0.14763780
44.93692846,0.38139760,0.23375980
44.97026446,0.36909450,0.33833660
45.00360046,0.36294290,0.39985230
45.03693646,0.35063970,0.54133860
45.07027246,0.33833660,0.63976370
45.10360846,0.33218500,0.75664370
45.13694446,0.31988190,0.84891720
45.17028046,0.31373030,0.92273620
45.20361646,0.30142710,0.98425190
45.23695246,0.28297240,1.04576800
45.27028846,0.28297240,1.11343500
45.30362447,0.26451770,1.10728300
45.33696047,0.24606300,1.10113200
45.37029647,0.23991140,1.07652500
45.40363247,0.23991140,1.05807100
45.43696847,0.23375980,0.95964560
45.47030447,0.22760820,0.85506890
45.50364047,0.21530510,0.78740150
45.53697647,0.21530510,0.67667320
45.57031247,0.21530510,0.58439960
45.60364847,0.20915350,0.51058070
45.63698447,0.20915350,0.44291340
45.67032047,0.20300200,0.32603340
45.70365647,0.19685040,0.28297240
45.73699247,0.19069880,0.22145670
45.77032847,0.19069880,0.16609250
45.80366447,0.19069880,0.16609250
45.83700047,0.19069880,0.11687990
45.87033647,0.18454720,0.04306102
45.90367247,0.18454720,0.01230315
45.93700847,0.19069880,-0.00615157
45.97034447,0.18454720,-0.04306102
46.00368047,0.18454720,-0.00615157
46.03701647,0.19069880,-0.06151574
46.07035247,0.19069880,-0.07997046
46.10368847,0.19685040,-0.11687990
46.13702447,0.19685040,-0.13533460
46.17036047,0.20300200,-0.18454720
46.20369647,0.19685040,-0.21530510
46.23703247,0.20300200,-0.28297240
46.27036848,0.21530510,-0.36909450
46.30370448,0.21530510,-0.46136810
46.33704048,0.21530510,-0.54133860
46.37037648,0.21530510,-0.67052160
46.40371248,0.22145670,-0.79355310
46.43704848,0.22760820,-0.91658460
46.47038448,0.22760820,-1.03346500
46.50372048,0.23991140,-1.15034400
46.53705648,0.24606300,-1.23031500
46.57039248,0.24606300,-1.31028500
46.60372848,0.24606300,-1.41486200
46.63706448,0.25221450,-1.46407500
46.67040048,0.25836610,-1.46407500
46.70373648,0.26451770,-1.43946800
46.73707248,0.27682080,-1.36565000
46.77040848,0.28912400,-1.26107300
46.80374448,0.30142710,-1.13189000
46.83708048,0.31373030,-0.93503930
46.87041648,0.31373030,-0.68282480
46.90375248,0.31373030,-0.36294290
46.93708848,0.31373030,0.01230315
46.97042448,0.31373030,0.44906490
47.00376048,0.31988190,0.86122040
47.03709648,0.32603340,1.36565000
47.07043248,0.34448820,1.79626000
47.10376848,0.33833660,2.25762800
47.13710448,0.35063970,2.67593500
47.17044048,0.35679130,3.01427100
47.20377648,0.36909450,3.30339500
47.23711249,0.37524600,3.42027500
47.27044849,0.38139760,3.49409400
47.30378449,0.39370070,3.46948800
47.33712049,0.40600390,3.29109200
47.37045649,0.41215550,3.02657500
47.40379249,0.41830710,2.71284400
47.43712849,0.42445860,2.32529500
47.47046449,0.43061020,1.94389800
47.50380049,0.43061020,1.54404500
47.53713649,0.44291340,1.15034400
47.57047249,0.44291340,0.79355310
47.60380849,0.45521650,0.54133860
